timestamp,gpu_util_3d_total
4.046145677566528,56.18665390911597
9.388391017913818,52.04252645743744
13.362840414047241,34.02273406660185
16.2386794090271,5.769002773533112
19.134232997894287,22.104265868892263
22.095860958099365,18.80448026762235
25.107513904571533,12.126719132006604
28.109248399734497,20.143184018626293
31.071505784988403,12.716879888834367
34.09337091445923,14.018444640174087
37.02765250205994,2.171024484124017
39.915971517562866,3.548422499283183
